contract,expiryDate,optionType,strikePrice,lastPrice,change,pChange,openPrice,highPrice,lowPrice,closePrice,volume,totalTurnover,value,premiumTurnOver,underlyingValue,openInterest,noOfTrades,datetime
NIFTY 30-Jun-2026,30-Jun-2026,Call,24000,221.45,-77.2,-25.85,162.8,227.0,162.8,216.5,24623040,5033688067.2,5033688067.2,595986648067.2,24104.45,130363.61538461539,378816,2026-06-22 09:01:23.495811+05:30
NIFTY 30-Jun-2026,30-Jun-2026,Put,24000,141.45,30.45,27.43,163.0,229.0,141.15,155.5,21299460,3971923300.8,3971923300.8,515158963300.8,24104.45,115795.23076923077,327684,2026-06-22 09:01:23.495811+05:30
NIFTY 30-Jun-2026,30-Jun-2026,Call,24500,46.2,-26.95,-36.84,43.9,51.5,36.7,44.7,14220050,630659217.5,630659217.5,349021884217.5,24104.45,99092.0,218770,2026-06-22 09:01:23.495811+05:30
NIFTY 30-Jun-2026,30-Jun-2026,Put,23500,31.4,4.7,17.6,34.0,63.0,30.3,35.45,11334895,524352242.7,524352242.7,266894384742.7,24104.45,92117.0,174383,2026-06-22 09:01:23.495811+05:30
NIFTY 30-Jun-2026,30-Jun-2026,Call,24100,168.35,-67.65,-28.67,174.9,174.9,129.3,164.9,9205105,1434707665.3,1434707665.3,223277738165.3,24104.45,34788.0,141617,2026-06-22 09:01:23.495811+05:30
NIFTY 30-Jun-2026,30-Jun-2026,Call,24200,125.05,-56.6,-31.16,115.75,129.85,95.3,121.0,8648770,998154545.7,998154545.7,210298388545.7,24104.45,46502.0,133058,2026-06-22 09:01:23.495811+05:30
NIFTY 30-Jun-2026,30-Jun-2026,Put,23800,77.05,16.45,27.15,80.0,139.0,76.1,88.05,7752030,856056672.9,856056672.9,185354370672.9,24104.45,36356.0,119262,2026-06-22 09:01:23.495811+05:30
NIFTY 30-Jun-2026,30-Jun-2026,Put,23000,9.4,-0.35,-3.59,12.85,17.5,9.1,10.8,7542275,101669867.0,101669867.0,173573994867.0,24104.45,72389.53846153847,116035,2026-06-22 09:01:23.495811+05:30
NIFTY 30-Jun-2026,30-Jun-2026,Put,23900,105.1,23.05,28.09,98.0,180.0,98.0,119.6,7252440,1059146337.6,1059146337.6,174392462337.6,24104.45,26667.0,111576,2026-06-22 09:01:23.495811+05:30
NIFTY 30-Jun-2026,30-Jun-2026,Put,23300,17.65,2.15,13.87,20.4,36.2,17.45,20.85,6843525,188265372.75,188265372.75,159642397872.75,24104.45,34459.0,105285,2026-06-22 09:01:23.495811+05:30
NIFTY 30-Jun-2026,30-Jun-2026,Call,25000,10.0,-4.75,-32.2,10.1,11.9,8.0,9.55,6808750,69585425.0,69585425.0,170288335425.0,24104.45,164535.53846153847,104750,2026-06-22 09:01:23.495811+05:30
NIFTY 30-Jun-2026,30-Jun-2026,Call,23900,285.8,-82.2,-22.34,249.15,290.0,222.5,274.7,6516965,1685287149.0,1685287149.0,157440750649.0,24104.45,15703.0,100261,2026-06-22 09:01:23.495811+05:30
NIFTY 30-Jun-2026,30-Jun-2026,Call,24300,91.0,-46.15,-33.65,99.0,99.0,69.75,87.45,5677555,480832132.95,480832132.95,138445418632.95,24104.45,30885.0,87347,2026-06-22 09:01:23.495811+05:30
NIFTY 30-Jun-2026,30-Jun-2026,Put,24100,188.0,42.7,29.39,145.3,283.65,145.3,200.4,5191680,1225444147.2,1225444147.2,126344932147.2,24104.45,22735.0,79872,2026-06-22 09:01:23.495811+05:30
NIFTY 30-Jun-2026,30-Jun-2026,Put,23200,13.95,0.85,6.49,19.8,28.1,13.65,16.25,5036590,107883757.8,107883757.8,116956771757.8,24104.45,31881.0,77486,2026-06-22 09:01:23.495811+05:30
NIFTY 30-Jun-2026,30-Jun-2026,Put,23700,56.25,10.5,22.95,69.95,106.7,55.85,64.85,5015855,419024526.7,419024526.7,119294788026.7,24104.45,32710.0,77167,2026-06-22 09:01:23.495811+05:30
NIFTY 30-Jun-2026,30-Jun-2026,Call,24600,31.55,-20.1,-38.92,26.0,36.2,26.0,31.05,4993560,155948878.8,155948878.8,122997524878.8,24104.45,21904.0,76824,2026-06-22 09:01:23.495811+05:30
