contract,expiryDate,optionType,strikePrice,lastPrice,change,pChange,openPrice,highPrice,lowPrice,closePrice,volume,totalTurnover,value,premiumTurnOver,underlyingValue,openInterest,noOfTrades,datetime
NIFTY 27-Jun-2028,27-Jun-2028,Put,22000,654.0,0.0,0.0,0.0,0.0,0.0,654.0,0,0.0,0.0,0.0,24104.45,15.0,0,2026-06-22 09:01:23.495811+05:30
NIFTY 27-Jun-2028,27-Jun-2028,Put,22000,654.0,0.0,0.0,0.0,0.0,0.0,654.0,0,0.0,0.0,0.0,24110.05,15.0,0,2026-06-22 09:06:05.037359+05:30
NIFTY 27-Jun-2028,27-Jun-2028,Put,22000,654.0,0.0,0.0,0.0,0.0,0.0,654.0,0,0.0,0.0,0.0,24106.6,15.0,0,2026-06-22 09:11:13.173069+05:30
NIFTY 27-Jun-2028,27-Jun-2028,Put,22000,654.0,0.0,0.0,0.0,0.0,0.0,654.0,0,0.0,0.0,0.0,24107.6,15.0,0,2026-06-23 09:01:30.587510+05:30
NIFTY 27-Jun-2028,27-Jun-2028,Put,22000,654.0,0.0,0.0,0.0,0.0,0.0,654.0,0,0.0,0.0,0.0,24058.85,15.0,0,2026-06-23 09:06:03.388776+05:30
NIFTY 27-Jun-2028,27-Jun-2028,Put,22000,654.0,0.0,0.0,0.0,0.0,0.0,654.0,0,0.0,0.0,0.0,24071.3,15.0,0,2026-06-23 09:11:14.262191+05:30
NIFTY 27-Jun-2028,27-Jun-2028,Put,22000,654.0,0.0,0.0,0.0,0.0,0.0,654.0,0,0.0,0.0,0.0,23894.65,15.0,0,2026-06-24 09:01:17.825961+05:30
NIFTY 27-Jun-2028,27-Jun-2028,Put,22000,654.0,0.0,0.0,0.0,0.0,0.0,654.0,0,0.0,0.0,0.0,23778.6,15.0,0,2026-06-24 09:06:02.660085+05:30
NIFTY 27-Jun-2028,27-Jun-2028,Put,22000,654.0,0.0,0.0,0.0,0.0,0.0,654.0,0,0.0,0.0,0.0,23795.8,15.0,0,2026-06-24 09:11:10.649178+05:30
NIFTY 27-Jun-2028,27-Jun-2028,Put,22000,654.0,0.0,0.0,0.0,0.0,0.0,654.0,0,0.0,0.0,0.0,24133.6,15.0,0,2026-06-25 09:01:23.734783+05:30
NIFTY 27-Jun-2028,27-Jun-2028,Put,22000,654.0,0.0,0.0,0.0,0.0,0.0,654.0,0,0.0,0.0,0.0,24135.05,15.0,0,2026-06-25 09:06:09.497775+05:30
NIFTY 27-Jun-2028,27-Jun-2028,Put,22000,654.0,0.0,0.0,0.0,0.0,0.0,654.0,0,0.0,0.0,0.0,24125.85,15.0,0,2026-06-25 09:11:05.279120+05:30
NIFTY 27-Jun-2028,27-Jun-2028,Put,22000,665.0,11.0,1.68,665.0,665.0,665.0,0,130,86450.0,86450.0,2946450.0,24184.3,15.0,2,2026-06-25 11:01:28.196881+05:30
NIFTY 27-Jun-2028,27-Jun-2028,Put,22000,665.0,11.0,1.68,665.0,665.0,665.0,0,130,86450.0,86450.0,2946450.0,24181.1,13.0,2,2026-06-25 11:06:02.734889+05:30
NIFTY 27-Jun-2028,27-Jun-2028,Put,22000,665.0,11.0,1.68,665.0,665.0,665.0,0,130,86450.0,86450.0,2946450.0,24187,13.0,2,2026-06-25 11:11:11.898105+05:30
NIFTY 27-Jun-2028,27-Jun-2028,Put,22000,665.0,11.0,1.68,665.0,665.0,665.0,0,130,86450.0,86450.0,2946450.0,24198.05,13.0,2,2026-06-25 11:16:09.951401+05:30
NIFTY 27-Jun-2028,27-Jun-2028,Put,22000,665.0,11.0,1.68,665.0,665.0,665.0,0,130,86450.0,86450.0,2946450.0,24198.3,13.0,2,2026-06-25 11:21:11.719717+05:30
NIFTY 27-Jun-2028,27-Jun-2028,Put,22000,665.0,11.0,1.68,665.0,665.0,665.0,0,130,86450.0,86450.0,2946450.0,24191.5,13.0,2,2026-06-25 11:26:03.955898+05:30
NIFTY 27-Jun-2028,27-Jun-2028,Put,22000,665.0,11.0,1.68,665.0,665.0,665.0,0,130,86450.0,86450.0,2946450.0,24192.2,13.0,2,2026-06-25 11:31:35.509907+05:30
NIFTY 27-Jun-2028,27-Jun-2028,Put,22000,665.0,11.0,1.68,665.0,665.0,665.0,0,130,86450.0,86450.0,2946450.0,24191.4,13.0,2,2026-06-25 11:36:04.182784+05:30
NIFTY 27-Jun-2028,27-Jun-2028,Put,22000,665.0,11.0,1.68,665.0,665.0,665.0,0,130,86450.0,86450.0,2946450.0,24195.95,13.0,2,2026-06-25 11:41:03.639984+05:30
NIFTY 27-Jun-2028,27-Jun-2028,Put,22000,665.0,11.0,1.68,665.0,665.0,665.0,0,130,86450.0,86450.0,2946450.0,24196.15,13.0,2,2026-06-25 11:46:21.940316+05:30
NIFTY 27-Jun-2028,27-Jun-2028,Put,22000,665.0,11.0,1.68,665.0,665.0,665.0,0,130,86450.0,86450.0,2946450.0,24206.45,13.0,2,2026-06-25 11:51:12.781650+05:30
NIFTY 27-Jun-2028,27-Jun-2028,Put,22000,665.0,11.0,1.68,665.0,665.0,665.0,0,130,86450.0,86450.0,2946450.0,24207.65,13.0,2,2026-06-25 11:56:01.672243+05:30
NIFTY 27-Jun-2028,27-Jun-2028,Put,22000,665.0,11.0,1.68,665.0,665.0,665.0,0,130,86450.0,86450.0,2946450.0,24244.45,13.0,2,2026-06-25 12:01:29.235443+05:30
NIFTY 27-Jun-2028,27-Jun-2028,Put,22000,665.0,11.0,1.68,665.0,665.0,665.0,0,130,86450.0,86450.0,2946450.0,24245.6,13.0,2,2026-06-25 12:06:04.727443+05:30
NIFTY 27-Jun-2028,27-Jun-2028,Put,22000,665.0,11.0,1.68,665.0,665.0,665.0,0,130,86450.0,86450.0,2946450.0,24249.1,13.0,2,2026-06-25 12:11:16.554156+05:30
