contract,expiryDate,optionType,strikePrice,lastPrice,change,pChange,openPrice,highPrice,lowPrice,closePrice,volume,totalTurnover,value,premiumTurnOver,underlyingValue,openInterest,noOfTrades,datetime
NIFTY 29-Jun-2027,29-Jun-2027,Call,19000,7800.0,0.0,0.0,0.0,0.0,0.0,7800.0,0,0.0,0.0,0.0,24104.45,1.1538461538461537,0,2026-06-22 09:01:23.495811+05:30
NIFTY 29-Jun-2027,29-Jun-2027,Put,18000,220.0,0.0,0.0,0.0,0.0,0.0,220.0,0,0.0,0.0,0.0,24104.45,3.5384615384615383,0,2026-06-22 09:01:23.495811+05:30
NIFTY 29-Jun-2027,29-Jun-2027,Call,24000,2111.75,0.0,0.0,0.0,0.0,0.0,2111.75,0,0.0,0.0,0.0,24104.45,10.307692307692308,0,2026-06-22 09:01:23.495811+05:30
NIFTY 29-Jun-2027,29-Jun-2027,Put,21000,222.0,0.0,0.0,0.0,0.0,0.0,222.0,0,0.0,0.0,0.0,24104.45,84.76923076923077,0,2026-06-22 09:01:23.495811+05:30
NIFTY 29-Jun-2027,29-Jun-2027,Put,19000,195.0,0.0,0.0,0.0,0.0,0.0,195.0,0,0.0,0.0,0.0,24104.45,17.46153846153846,0,2026-06-22 09:01:23.495811+05:30
NIFTY 29-Jun-2027,29-Jun-2027,Put,22500,670.0,0.0,0.0,0.0,0.0,0.0,670.0,0,0.0,0.0,0.0,24104.45,5.0,0,2026-06-22 09:01:23.495811+05:30
NIFTY 29-Jun-2027,29-Jun-2027,Put,19000,195.0,0.0,0.0,0.0,0.0,0.0,195.0,0,0.0,0.0,0.0,24110.05,17.46153846153846,0,2026-06-22 09:06:05.037359+05:30
NIFTY 29-Jun-2027,29-Jun-2027,Put,18000,220.0,0.0,0.0,0.0,0.0,0.0,220.0,0,0.0,0.0,0.0,24110.05,3.5384615384615383,0,2026-06-22 09:06:05.037359+05:30
NIFTY 29-Jun-2027,29-Jun-2027,Call,24000,2111.75,0.0,0.0,0.0,0.0,0.0,2111.75,0,0.0,0.0,0.0,24110.05,10.307692307692308,0,2026-06-22 09:06:05.037359+05:30
NIFTY 29-Jun-2027,29-Jun-2027,Put,22500,670.0,0.0,0.0,0.0,0.0,0.0,670.0,0,0.0,0.0,0.0,24110.05,5.0,0,2026-06-22 09:06:05.037359+05:30
NIFTY 29-Jun-2027,29-Jun-2027,Put,21000,222.0,0.0,0.0,0.0,0.0,0.0,222.0,0,0.0,0.0,0.0,24110.05,84.76923076923077,0,2026-06-22 09:06:05.037359+05:30
NIFTY 29-Jun-2027,29-Jun-2027,Call,19000,7800.0,0.0,0.0,0.0,0.0,0.0,7800.0,0,0.0,0.0,0.0,24110.05,1.1538461538461537,0,2026-06-22 09:06:05.037359+05:30
NIFTY 29-Jun-2027,29-Jun-2027,Put,18000,220.0,0.0,0.0,0.0,0.0,0.0,220.0,0,0.0,0.0,0.0,24106.6,3.5384615384615383,0,2026-06-22 09:11:13.173069+05:30
NIFTY 29-Jun-2027,29-Jun-2027,Put,19000,195.0,0.0,0.0,0.0,0.0,0.0,195.0,0,0.0,0.0,0.0,24106.6,17.46153846153846,0,2026-06-22 09:11:13.173069+05:30
NIFTY 29-Jun-2027,29-Jun-2027,Put,21000,222.0,0.0,0.0,0.0,0.0,0.0,222.0,0,0.0,0.0,0.0,24106.6,84.76923076923077,0,2026-06-22 09:11:13.173069+05:30
NIFTY 29-Jun-2027,29-Jun-2027,Call,24000,2111.75,0.0,0.0,0.0,0.0,0.0,2111.75,0,0.0,0.0,0.0,24106.6,10.307692307692308,0,2026-06-22 09:11:13.173069+05:30
NIFTY 29-Jun-2027,29-Jun-2027,Put,22500,670.0,0.0,0.0,0.0,0.0,0.0,670.0,0,0.0,0.0,0.0,24106.6,5.0,0,2026-06-22 09:11:13.173069+05:30
NIFTY 29-Jun-2027,29-Jun-2027,Call,19000,7800.0,0.0,0.0,0.0,0.0,0.0,7800.0,0,0.0,0.0,0.0,24106.6,1.1538461538461537,0,2026-06-22 09:11:13.173069+05:30
NIFTY 29-Jun-2027,29-Jun-2027,Put,21000,195.65,-26.35,-11.87,195.65,195.65,195.65,0,65,12717.25,12717.25,1377717.25,24151.25,84.76923076923077,1,2026-06-22 11:21:12.217470+05:30
NIFTY 29-Jun-2027,29-Jun-2027,Put,21000,195.65,-26.35,-11.87,195.65,195.65,195.65,0,65,12717.25,12717.25,1377717.25,24150.5,84.76923076923077,1,2026-06-22 11:26:01.885372+05:30
NIFTY 29-Jun-2027,29-Jun-2027,Put,21000,195.65,-26.35,-11.87,195.65,195.65,195.65,0,65,12717.25,12717.25,1377717.25,24160.75,84.76923076923077,1,2026-06-22 11:31:35.853888+05:30
